eNodeB,Forecast Bias,R-sqr,MAE,RMSE,MAPE
NPSDR09,-12.646925097882745,-0.2850453219337341,19.315989407002924,22.898080875241646,12.840347631064464
LMPTG01,-4.961149523675412,-0.010387932533295618,29.49509864312408,54.17882373306475,5.8645470902291175
RPPGN02,-4.179084048549371,0.0323859390773954,27.020786253889412,43.721957341713775,6.003420500095669
RPMTH02,-79.90150709974759,-1.4843564315170132,91.90057719123361,104.91850118058439,14.820081353211684
RPSDR30,-10.002700562159228,-0.11203782476654589,28.921543679396304,34.82404038845293,9.34072539527608
TGSDR04,25.36212482722601,-0.9995007308999988,25.678206202665976,36.021889164375736,8.147771212391824
LMPTG06,24.648155308167155,-0.8467535429949571,26.197085706114795,38.946405792954664,9.416213162709214
RPSDR90,-4.825493128935482,-0.029387807253187237,18.284188155968977,26.706853472014235,6.088212209946995
LMPTG03,-93.41988512484232,-10.836931146920781,93.41988512484232,97.50266770825264,31.442248795422138
DPGRT01,-12.990198451797172,-0.08484478354095537,38.98246172082425,55.4029955718178,7.5992577721105725
RPMTH07,-16.416376635730238,-0.2158247772881312,27.30804126360017,38.86607342838173,8.916324560048805
PGSDR07,-14.813253540873546,-0.07381251633014974,43.516444359978045,54.960774895485734,8.203104231568451
PGSDR14,-18.92108758101857,-0.16715927143091913,32.71205608640112,48.53301221084635,6.649477319872081
DPHKM07,-0.2384119933446295,0.013323295313488637,17.401654177665705,22.900435192450352,11.909718312032085
NPSDR01,-18.575675017505873,-0.16841982446575754,32.25143257223566,42.43720632461018,9.379253261450076
GBGBD23,-11.08933207162221,-0.06888688946799792,25.01213577620189,35.631409776604,6.709458433214989
RPGNG07,-4.464612354199089,0.008728365326537868,12.54617782775561,16.305295276065845,9.44925066924581
PGATR01,5.420430374542881,-0.1908996418779183,9.313811801632248,15.805455814122725,7.567649487617261
PGBDA06,9.712927828431123,-0.44433270226292043,11.37446429638067,18.139093453066565,9.614519080907138
LMKLG09,33.43013472914696,-1.1069175193673404,38.47577329436938,51.84040515532499,13.033761811184592
RPSDR48,-35.00830137801174,-1.1004428545428446,44.61551629630726,48.04914364959099,12.824774986333404
LMHTB01,-19.51646162211896,-0.10418033250281789,43.00842288827898,56.18053836445259,8.799565525576826
GBGBD15,-8.858875463724143,-0.3553576429884877,13.06386164442699,16.65278521463089,10.52387708743392
RPSDR26,-18.45470979607104,-0.1304074331509395,34.48502917126813,53.18404995533642,6.911577496828322
DPCRB18,-23.647877397408084,-0.7487516683242039,28.91886236916978,35.69455530124295,10.110851331360626
RPSDR15,-1.4277396963238744,0.01752661624213181,20.509978291809556,29.79714161385887,6.407108069788949
RPPGN04,29.733271141449627,-2.0761813094608446,30.0590685983499,36.299434435250134,13.770005352580997
RPPGN05,-25.13550292259453,-0.6607355971862343,34.5637095359365,40.00372801551001,11.524176982573175
DPFLB02,43.78003250789643,-2.276215581864143,44.00689508771896,52.95631186347602,13.79844867341723
KGFLB05,1.4285015449126581,0.0004981625118031241,9.457879993637398,14.983027823346005,8.017963943093822
GBSDL07,3.802782405217504,-0.022264601946512474,12.89717969441414,20.315912110216246,5.759828740343849
DPCRB09,-3.778656412919361,-0.07680011977846912,11.518991777578991,15.157169837613429,7.793177841671267
RPPBT09,-4.866125486056014,-0.015058176680691426,17.465721829096477,25.418287438803738,6.979770874748834
DPSDR06,-68.02566693826519,-0.9414780412201744,87.29230224851767,95.82212996889982,16.458350200740227
NPSDP04,14.937507814089445,-0.05292102901435003,38.697477766831724,56.046138536388966,8.188927519544881
GBSDL02,-66.97750499947867,-4.399193827892976,67.0253419365883,78.03439522927614,22.351071211936116
RPPBT01,-36.897937877019224,-0.3585043553921481,55.155209430376665,72.58469655852268,9.111056151118596
KGULP10,-29.88938876964648,-1.2702597915053677,33.33168349959453,40.07058930149876,12.260456161875107
KGNGS09,-5.103014340678835,-0.04626558535119596,23.43629432920614,32.21482453251469,9.506317438505299
GBSND21,5.4821001940170895,-0.19494496510160086,8.003556871692334,15.17440076562908,7.861149603069833
RPSDR82,-3.9758447817166407,-0.017476107076865643,17.238335055033353,30.554361978869355,5.17008618645436
DPBRM01,55.09423710728683,-1.2738555073173345,56.7240978277226,73.37984725441112,12.366106092394515
GBGBD29,-5.223197925388806,-0.18853066276511465,9.14166259326537,13.311200099914396,7.488449287938535
RPSDR95,-76.14906747058035,-10.352792315907616,78.53524049902957,79.7609911069571,28.360943057574666
TGSDR05,-18.358153024395314,-0.3205863595736824,20.968094107270243,33.815296377228115,11.707868886976863
