TGRSN02,[326.88],[307.29],[360.79],[357.64],[368.18],[334.9],[342.44],[420.69],[358.47],[354.27],[357.03],[349.67],[348.34],[336.24],[347.28],[359.34],[351.74],[356.51],[389.66],[377.51],[375.14],[371.52],[352.18],[367.83],[382.82],[386.42],[377.8],[385.28],[413.73],[376.55],[409.05],[382.67],[392.15],[381.6],[350.25],[359.96],[372.99],[370.25],[370.66],[361.6],[392.83],[367.71],[370.58],[358.83],[345.87],[380.12],[356.29],[368.26],[379.11],[341.61],[344.68],[386.42],[412.56],[407.67],[399.64],[436.95],[446.43],[433.56],[423.18],[409.75],[413.46],[407.75],[370.35],[379.29],[444.46],[377.92],[365.55],[330.34],[342.34],[386.51],[344.28],[343.53],[367.56],[344.04],[333.9],[354.77],[338.2],[330.56],[317.79],[338.68],[321.22],[318.37],[347.2],[325.5],[318.44],[331.96],[364.18],[369.8],[381.35],[330.85],[349.58],[341.47],[355.74],[358.89],[374.33],[371.87],[351.43],[338.66],[329.7],[327.35],[342.95],[380.11],[295.44],[338.95],[335.81],[314.92],[303.59],[326.17],[342.96],[310.44],[298.06],[292.37],[336.54],[313.79],[293.76],[326.54],[310.09],[318.69],[330.17],[359.86],[359.55],[344.6],[352.39],[320.6],[355.52],[314.24],[341.7],[336.57],[355.51],[333.68],[346.15],[377.63],[367.77],[367.06],[355.11],[203.35]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.4604020087367,332.497409841056,334.19659349804874,327.1252262107807,326.2059196147458,323.26761793278314,321.7193347021342,318.22146578937037,325.07838191885634,326.7158060365129,319.7792362163928,318.85699820309026,315.9613779105716,314.42453471167147,310.98252957002063,317.65935399666597,319.23501857497695,312.43324622200487,311.5080767914226,308.65513788836023,307.1297347212089,303.74359335066333,310.2403260744566,311.75423111344054,305.08725622760204,304.1591553797627,301.3488978661525,299.83493473074657,296.5046571313206,302.8212981522394
RPSDR38,[436.84],[414.9],[521.28],[494.47],[541.11],[531.19],[482.9],[577.92],[578.47],[553.59],[526.05],[536.37],[546.03],[562.92],[580.09],[544.58],[569.98],[545.88],[575.51],[575.66],[567.54],[607.69],[579.36],[595.41],[521.84],[559.85],[577.19],[577.39],[578.62],[577.68],[588.05],[532.58],[591.63],[567.62],[544.38],[587.67],[587.02],[573.01],[543.04],[582.49],[644.29],[573.32],[551.95],[571.01],[548.05],[529.08],[552.36],[549.36],[490.31],[410.48],[283.76],[371.75],[433.36],[510.07],[560.6],[573.68],[578.54],[590.99],[590.43],[548.48],[593.43],[603.37],[615.19],[651.94],[655.93],[603.97],[487.26],[553.74],[582.4],[589.45],[590.47],[584.63],[569.03],[535.14],[575.31],[572.92],[587.23],[635.6],[598.15],[595.45],[524.61],[586.62],[589.93],[586.17],[586.53],[556.76],[568.22],[557.82],[569.01],[557.6],[590.37],[575.6],[587.36],[593.36],[573.9],[586.1],[565.24],[556.52],[551.76],[582.71],[563.78],[557.21],[553.67],[560.9],[534.79],[533.28],[561.28],[555.91],[524.16],[522.56],[551.44],[545.39],[567.13],[544.44],[551.74],[518.78],[535.47],[534.74],[548.34],[591.38],[577.03],[581.08],[553.24],[576.7],[557.12],[532.87],[553.44],[557.44],[523.23],[550.04],[557.89],[542.88],[439.15],[432.91],[419.93],[209.99]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.634884815882,580.9320580598427,546.7036036124032,584.9910695815938,592.9510871147871,582.5348590638853,586.7844067318704,576.1133906304372,583.4405444444807,549.0628349274764,587.5139703643588,595.5067426530125,585.0440750384672,589.3103729083319,578.5918964449859,585.9490308291166,551.4220662425497,590.0368711471243,598.062398191074,587.553291012968,591.8363390847937,581.0704022595725,588.4575172137564,553.7812975575725,592.5597719297626,600.6180537292192,590.0625069875309,594.3623052612556,583.5489080740831,590.9660035984845
DPSDR04,[397.36],[390.69],[463.78],[490.13],[464.03],[454.51],[420.53],[534.75],[498.86],[478.15],[502.28],[508.39],[459.9],[487.27],[523.53],[514.74],[528.13],[538.3],[571.25],[543.37],[522.15],[513.19],[531.89],[549.4],[526.83],[532.55],[514.99],[520.23],[525.97],[513.66],[530.06],[523.07],[512.55],[523.71],[485.35],[522.99],[509.11],[506.77],[491.93],[535.71],[559.74],[508.53],[518.64],[514.96],[505.03],[497.87],[513.31],[523.51],[462.74],[476.21],[453.98],[478.0],[507.94],[530.12],[530.73],[544.41],[545.2],[571.14],[565.47],[532.53],[529.07],[567.22],[548.41],[532.07],[574.72],[554.25],[489.26],[495.13],[500.48],[487.9],[512.07],[494.26],[493.46],[507.68],[483.77],[497.63],[504.79],[523.48],[529.02],[498.63],[498.08],[503.16],[494.54],[534.86],[475.5],[502.45],[536.06],[529.43],[517.56],[517.13],[553.08],[560.68],[559.94],[524.09],[565.75],[538.77],[553.67],[558.61],[533.81],[552.27],[516.4],[437.66],[496.38],[524.72],[507.93],[523.24],[567.73],[568.61],[604.21],[545.01],[434.75],[469.4],[556.49],[594.28],[611.19],[633.15],[613.74],[622.19],[597.28],[667.37],[616.65],[613.1],[666.02],[648.41],[641.14],[616.21],[580.47],[580.39],[595.14],[595.32],[610.24],[625.01],[618.67],[603.03],[593.17],[345.4]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0140238585693,528.3321855988974,521.624770937894,527.7531334684764,530.1010742429717,521.8258093170908,527.7135507057179,529.1396216747316,529.4581187706522,522.7360715528968,528.8771482181531,531.2297462557688,522.9365240934828,528.8364561899264,530.2652194909006,530.5840519424171,523.8473721678996,530.0011629678298,532.3584182685531,524.0472388698646,529.959361674135,531.390817307066,531.7099851141616,524.958672782883,531.1251777174737,533.4870902813353,525.1579536462621,531.0822671583438,532.5164151232386,532.8359182859557
DPKHR01,[272.17],[278.43],[306.27],[297.94],[318.42],[322.1],[297.13],[342.81],[337.36],[299.95],[305.89],[346.62],[323.94],[314.9],[363.14],[332.02],[325.51],[319.76],[335.02],[315.59],[341.27],[344.52],[349.47],[352.96],[315.26],[349.07],[363.64],[344.47],[343.38],[355.1],[364.48],[342.79],[353.66],[348.96],[359.35],[353.46],[332.29],[320.0],[318.67],[329.24],[353.8],[312.13],[312.7],[293.4],[306.59],[323.21],[368.33],[385.51],[385.66],[407.41],[358.11],[382.44],[342.93],[349.45],[343.08],[359.81],[344.98],[355.89],[335.67],[342.74],[338.25],[370.4],[336.41],[345.91],[340.75],[340.71],[276.99],[301.94],[306.58],[311.71],[323.27],[320.79],[309.68],[316.93],[323.5],[345.77],[316.15],[282.23],[352.35],[335.92],[352.25],[371.73],[358.18],[329.07],[350.32],[365.62],[398.75],[373.09],[359.1],[383.83],[407.98],[396.23],[397.67],[373.95],[371.4],[386.79],[345.3],[365.18],[349.04],[353.79],[351.79],[346.94],[350.22],[362.73],[351.14],[340.87],[350.95],[335.51],[368.06],[359.8],[384.08],[360.36],[355.63],[337.25],[374.66],[386.38],[359.87],[387.44],[348.82],[379.64],[373.17],[382.74],[388.42],[421.33],[401.84],[350.43],[367.01],[345.83],[373.39],[379.86],[390.89],[405.21],[422.83],[444.06],[446.08],[200.49]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.915680128186,360.47446960168475,349.2661762722673,365.4012999857025,368.77787822451717,361.94789517934095,363.22239189097326,364.28386926217166,362.8310253300133,351.54732882502634,367.7856107726087,371.1819807760949,364.30527690664246,365.5858754018163,366.65205839615646,365.1875810583389,353.8284813777856,370.16992155951505,373.58608332764373,366.6626586339218,367.9493589126595,369.0202475301534,367.5441367866699,356.10963393052356,372.55423234639056,375.99018587920074,369.0200403612334,370.3128424235028,371.38843666412623,369.90069251504235
PGSDR06,[99.52],[88.78],[94.89],[101.4],[107.48],[80.26],[92.71],[114.95],[107.01],[106.13],[116.34],[97.01],[105.35],[99.65],[106.2],[111.17],[107.71],[109.8],[108.79],[117.11],[109.99],[105.28],[107.43],[115.17],[119.27],[87.13],[119.54],[128.09],[117.04],[111.6],[115.73],[125.55],[135.52],[126.2],[125.72],[117.37],[128.94],[119.62],[126.59],[125.3],[133.22],[125.94],[115.84],[120.82],[125.02],[133.54],[126.97],[118.35],[124.5],[130.56],[145.86],[140.66],[158.79],[155.17],[159.01],[146.16],[147.77],[148.68],[130.31],[137.22],[141.2],[134.61],[137.57],[133.7],[155.47],[143.07],[130.27],[128.1],[136.45],[141.13],[147.36],[130.31],[137.89],[140.23],[127.85],[133.36],[131.98],[124.22],[121.11],[133.02],[134.55],[129.36],[127.56],[123.45],[121.23],[129.71],[126.43],[136.16],[128.16],[123.39],[130.54],[137.14],[138.3],[128.88],[146.22],[130.72],[96.35],[132.4],[129.07],[137.97],[130.5],[133.33],[119.03],[127.4],[151.07],[133.79],[136.83],[147.01],[139.44],[137.75],[147.43],[147.62],[146.59],[138.94],[156.72],[164.39],[144.25],[137.4],[143.71],[161.8],[155.21],[152.92],[160.91],[148.03],[143.7],[146.96],[145.43],[149.09],[154.19],[131.28],[139.42],[138.8],[143.14],[142.1],[140.61],[72.02]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.12018569163723,127.40439267182101,133.24240548623482,125.94784857011075,124.85720287094807,128.63044605970094,126.77709357633404,128.70041275477016,126.01208214934736,131.78401873347178,124.56714450340552,123.48630809409188,127.2159034494521,125.38073852721476,127.28063981790146,124.6197716268711,130.32563198070883,123.18644043670061,122.11541331726436,125.80136083921896,123.98438347809552,125.86086688102785,123.2274611043998,128.86724522796058,121.80573637002469,120.74451854042516,124.38681822897217,122.5880284289764,124.44109394416398,121.83515058190953
NPSDR09,[105.54],[114.01],[105.97],[113.69],[120.29],[110.96],[101.65],[134.86],[119.84],[113.12],[124.29],[114.47],[109.17],[114.96],[109.97],[124.12],[121.88],[123.65],[127.84],[122.8],[120.3],[123.5],[114.99],[112.55],[130.1],[125.98],[132.16],[127.5],[140.43],[133.59],[143.21],[142.76],[144.48],[124.12],[122.91],[131.86],[138.73],[132.68],[130.64],[127.58],[135.05],[129.09],[126.75],[125.58],[125.63],[116.13],[119.75],[108.21],[129.19],[137.85],[139.28],[140.46],[145.51],[147.91],[160.19],[149.12],[154.64],[156.21],[145.67],[147.57],[152.95],[152.31],[147.85],[146.47],[154.57],[150.5],[141.49],[125.32],[128.14],[146.78],[139.55],[133.51],[139.0],[147.24],[137.06],[131.97],[122.33],[131.93],[130.99],[123.25],[139.29],[140.31],[133.81],[129.1],[134.34],[132.06],[138.49],[145.92],[147.19],[143.62],[137.22],[133.15],[137.0],[135.72],[139.25],[130.3],[134.15],[130.61],[125.47],[134.32],[131.64],[134.49],[118.32],[122.23],[118.5],[121.29],[113.57],[120.05],[125.85],[118.42],[118.39],[116.61],[125.48],[109.75],[147.98],[154.81],[133.03],[137.34],[132.67],[140.27],[141.78],[153.51],[170.31],[161.18],[162.0],[154.64],[163.21],[141.9],[174.57],[151.83],[161.49],[165.7],[166.07],[153.33],[177.3],[111.53]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.44518826055415,128.17705649161744,131.6173351460751,128.40198502499894,126.13479894108521,124.41171045260079,127.4737817524034,128.32599914137342,126.08987102833537,129.4691323052696,126.30136385552929,124.06643433022523,122.36681079334933,125.37362085260429,126.20681002218876,124.00268556505765,127.32092946446403,124.20074268605984,121.99806971938838,120.32191113410539,123.27345995280517,124.08762090299739,121.91550010177126,125.17272662365178,122.10012151659541,119.92970510853401,118.27701147485185,121.1732990530061,121.96843178381938,119.82831463849027
LMPTG01,[246.6],[215.84],[251.79],[401.48],[437.82],[406.96],[424.09],[495.65],[353.84],[467.49],[461.25],[432.11],[449.57],[468.35],[484.2],[445.12],[498.98],[556.32],[514.29],[544.93],[518.23],[548.63],[534.93],[569.77],[606.62],[562.43],[582.39],[604.09],[590.32],[433.02],[605.78],[576.02],[609.02],[610.42],[581.11],[611.7],[616.11],[589.89],[551.83],[566.41],[645.47],[555.41],[585.19],[556.98],[545.97],[570.72],[557.76],[563.91],[555.49],[536.79],[597.06],[544.14],[567.78],[584.86],[587.48],[591.61],[586.21],[609.05],[592.05],[629.83],[574.1],[627.44],[620.93],[638.87],[627.65],[661.09],[652.55],[611.09],[616.26],[625.87],[618.67],[560.36],[590.46],[594.51],[593.94],[599.21],[596.63],[591.17],[608.12],[592.06],[576.41],[577.43],[592.18],[595.88],[563.09],[606.42],[606.64],[611.39],[630.27],[611.23],[623.58],[617.93],[627.0],[582.63],[633.35],[629.97],[570.08],[618.36],[560.45],[596.65],[580.83],[630.44],[579.83],[623.05],[534.15],[546.26],[593.84],[591.69],[577.88],[566.33],[603.36],[591.08],[609.8],[603.21],[607.69],[626.84],[600.75],[603.43],[605.36],[611.08],[644.74],[596.27],[614.78],[604.8],[528.67],[611.02],[620.51],[606.14],[633.81],[597.8],[616.26],[626.44],[658.55],[643.47],[663.47],[345.24]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.3102493357928,601.4045534131504,620.8374237319293,607.3633141481275,618.1181969058134,607.2895924698693,602.4762109777735,587.8999259680211,603.0345242438307,622.5194117209315,609.0081611401262,619.7915226372654,608.9329682244054,604.1059313022328,589.4896026002637,604.6644950745552,624.2013997099339,610.6530081321247,621.4648483687051,610.5763439789619,605.7356516266918,591.0792792324614,606.2944659051913,625.8833876988875,612.2978551240849,623.1381741001578,612.2197197335439,607.3653719511509,592.6689558647489,607.9244367358307
RPPGN02,[366.9],[374.69],[463.5],[427.39],[429.13],[428.15],[402.51],[537.73],[440.21],[458.96],[431.39],[454.51],[424.73],[434.22],[446.52],[421.21],[424.18],[439.29],[429.46],[458.76],[418.57],[446.52],[453.06],[453.86],[452.89],[455.6],[458.64],[478.52],[489.85],[457.13],[511.52],[510.51],[494.8],[474.38],[469.77],[504.93],[518.66],[487.73],[459.12],[473.59],[515.72],[470.55],[493.62],[490.35],[510.59],[475.65],[464.8],[495.35],[529.6],[497.43],[469.4],[495.48],[563.75],[555.73],[560.57],[574.31],[592.14],[562.52],[556.52],[525.5],[525.91],[535.32],[521.52],[523.81],[611.81],[556.3],[464.79],[464.93],[531.54],[543.75],[526.46],[492.09],[515.79],[486.06],[504.79],[539.26],[516.48],[519.22],[514.17],[490.43],[499.85],[502.79],[492.38],[494.86],[475.15],[481.55],[512.79],[510.88],[494.93],[506.8],[502.36],[503.87],[525.84],[511.17],[491.96],[492.15],[469.39],[465.23],[407.42],[453.97],[459.17],[451.95],[442.35],[450.08],[441.84],[453.19],[469.52],[471.51],[487.37],[438.06],[452.66],[499.86],[497.58],[481.52],[499.9],[505.55],[465.75],[477.14],[494.23],[578.81],[530.61],[498.56],[486.3],[493.07],[481.58],[481.63],[475.44],[472.08],[512.86],[517.76],[510.3],[525.38],[549.13],[533.82],[558.45],[317.26]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.55738380735517,464.1368143300989,448.2844170150023,445.78270648274315,454.0632822835494,447.54762724900684,450.9482963837452,446.0364021828363,451.41385656643735,435.94769576249024,433.4664115612377,441.46849704036805,435.08418573764624,438.3399920299302,433.51542055834057,438.6908988027961,423.61097450997823,421.1501166397307,428.8737117971126,422.62074422626944,425.73168767611514,420.9944389338359,425.96794103911566,411.2742532574729,408.8338217181669,416.27892655390565,410.1573027149059,413.12338332229996,408.4734573093479,413.2449832754974
RPMTH02,[414.18],[417.9],[456.74],[510.65],[483.28],[471.52],[424.77],[590.54],[503.54],[503.86],[516.89],[492.79],[497.18],[525.01],[526.57],[455.78],[482.58],[503.74],[501.76],[499.47],[455.73],[496.94],[511.72],[527.01],[483.68],[456.65],[486.09],[522.12],[520.58],[481.76],[579.63],[505.8],[549.38],[542.21],[515.86],[536.03],[528.47],[499.92],[492.48],[531.88],[561.83],[536.07],[508.08],[525.22],[532.99],[500.31],[522.21],[549.06],[511.68],[515.24],[496.92],[564.31],[581.8],[598.76],[557.39],[598.43],[603.38],[599.73],[616.8],[563.74],[583.32],[590.94],[562.07],[583.6],[629.21],[612.95],[538.71],[524.92],[539.36],[604.22],[582.59],[554.18],[542.95],[514.85],[537.19],[545.98],[548.68],[581.12],[550.53],[561.91],[541.1],[559.68],[571.76],[532.38],[536.33],[541.21],[533.24],[515.79],[547.26],[559.18],[592.61],[589.93],[591.9],[579.99],[583.47],[584.47],[575.16],[547.51],[541.12],[578.79],[583.94],[567.33],[528.46],[537.06],[559.67],[547.55],[553.27],[581.42],[600.24],[554.73],[533.5],[579.16],[585.36],[576.24],[606.1],[607.53],[650.43],[665.09],[653.51],[711.98],[693.65],[700.92],[735.17],[662.89],[618.64],[634.72],[627.3],[621.14],[623.11],[623.75],[628.49],[638.16],[627.46],[644.9],[666.46],[361.92]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.8549429854448,574.2278002517745,554.3885836740334,559.8004740756727,564.8322646219166,561.2203064843313,570.6161293966538,561.2280621660069,574.6097796716209,554.7573308985607,560.1727855995974,565.2078869955884,561.593491395372,570.9955260445822,561.6011813465853,574.9917590914861,555.126078123088,560.545097123522,565.5835093691351,561.9666763063693,571.3749226925108,561.974300527168,575.3737385113136,555.4948253476068,560.9174086473466,565.9591317427551,562.3398612173738,571.7543193404392,562.347419707742,575.7557179312029
RPSDR30,[178.26],[169.47],[180.19],[167.59],[174.3],[163.04],[165.83],[205.08],[188.89],[178.19],[177.81],[176.14],[185.85],[187.18],[189.17],[173.79],[172.78],[183.92],[181.86],[177.9],[178.66],[177.66],[174.88],[182.12],[202.41],[189.38],[192.0],[188.4],[195.24],[198.58],[198.44],[192.34],[206.86],[200.34],[189.51],[197.86],[185.8],[170.29],[172.17],[184.53],[200.65],[182.47],[172.33],[166.85],[186.89],[176.23],[185.86],[189.01],[181.12],[188.17],[221.8],[203.43],[202.96],[202.92],[205.39],[215.92],[210.35],[214.51],[202.01],[203.05],[217.7],[215.49],[201.88],[212.15],[236.36],[233.13],[198.47],[188.05],[201.97],[212.03],[203.15],[193.33],[196.77],[158.16],[187.9],[298.65],[280.53],[277.78],[268.96],[265.74],[301.64],[294.6],[269.24],[280.45],[283.6],[289.15],[308.96],[343.88],[325.92],[305.32],[323.28],[312.57],[315.36],[313.16],[325.3],[317.85],[315.33],[303.86],[293.93],[290.82],[313.78],[348.52],[299.87],[284.43],[289.63],[262.71],[261.35],[279.04],[316.03],[302.57],[263.1],[268.72],[279.57],[270.37],[277.62],[321.03],[300.98],[307.6],[276.63],[338.26],[356.87],[317.65],[341.34],[293.17],[306.3],[287.7],[326.87],[295.03],[359.48],[311.84],[345.34],[325.36],[348.78],[340.17],[362.61],[230.44]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.8176674034879,329.9836750231114,337.4747446304405,332.8399767318573,339.11840939748913,337.70893903641183,336.01976277419004,344.2397881380123,347.44161981630737,355.19507908658176,350.186823183777,356.66185551029326,355.0513034228761,353.1497151481263,361.6619088725601,364.8995646095103,372.91541354272266,367.5336696356958,374.2053016231337,372.39366780936047,370.279667522062,379.08402960709293,382.3575094026998,390.6357479988783,384.88051608763874,391.748747735955,389.73603219586425,387.4096198959972,396.5061503416577,399.8154541958889
TGSDR04,[299.65],[284.09],[337.12],[361.08],[343.64],[335.02],[322.23],[412.64],[344.55],[326.97],[350.73],[363.83],[331.12],[336.53],[348.74],[317.76],[323.11],[355.36],[346.91],[342.39],[385.83],[326.41],[337.23],[374.6],[365.74],[359.77],[372.46],[366.44],[360.16],[358.96],[399.88],[368.9],[392.58],[371.59],[364.6],[361.55],[377.34],[355.89],[359.44],[364.21],[390.55],[355.71],[354.51],[336.76],[336.16],[349.9],[363.78],[350.68],[346.46],[352.01],[384.55],[400.83],[414.51],[380.13],[368.76],[366.82],[409.39],[403.84],[410.07],[379.16],[399.1],[432.1],[410.89],[376.68],[418.41],[401.69],[385.83],[367.33],[397.75],[426.04],[406.67],[386.27],[391.51],[378.58],[355.44],[392.65],[367.45],[372.45],[362.53],[360.2],[386.83],[363.98],[382.57],[382.52],[396.19],[404.53],[389.07],[405.21],[380.43],[359.65],[401.89],[360.68],[377.0],[372.57],[414.52],[375.3],[268.02],[371.56],[346.13],[365.79],[355.91],[386.06],[357.06],[361.82],[340.13],[346.45],[359.47],[343.33],[325.85],[347.24],[330.08],[354.92],[362.43],[314.7],[337.54],[362.57],[331.78],[339.03],[330.02],[355.03],[355.4],[372.71],[361.47],[333.14],[369.46],[335.71],[342.73],[323.29],[371.42],[349.38],[359.35],[355.51],[368.01],[361.78],[379.14],[240.12]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0715573653844,363.86992454367464,370.93778155529776,360.2253922190758,356.18476761358954,360.9993066875169,356.72928426647485,355.4809552265511,359.2224319920772,366.19135503438247,355.6075975741176,351.61039336363734,356.3545792057276,352.1310444333202,350.8903530877255,354.57493944047695,361.4449285134672,350.98980292915985,347.03601911369856,351.7098517239488,347.5328046001658,346.2997509488974,349.9274468888816,356.69850199256956,346.3720082842227,342.4616448637581,347.0651242421563,342.9345647670114,341.70914881007417,345.2799543372418
LMPTG06,[170.54],[158.43],[165.93],[244.67],[249.9],[229.4],[227.95],[285.72],[218.61],[266.59],[262.9],[257.5],[244.12],[266.11],[269.41],[253.17],[305.82],[341.17],[316.24],[289.09],[300.04],[316.98],[305.46],[298.77],[316.98],[282.88],[301.04],[329.41],[333.93],[227.28],[357.45],[337.81],[334.55],[326.04],[313.6],[335.25],[343.75],[338.92],[335.98],[331.87],[375.78],[362.74],[338.62],[303.41],[298.82],[299.72],[324.54],[318.57],[321.98],[369.0],[402.27],[400.51],[402.89],[392.06],[397.82],[419.22],[397.92],[398.46],[368.98],[396.53],[323.02],[409.99],[376.93],[387.67],[365.32],[376.14],[350.63],[348.4],[344.68],[366.02],[369.79],[352.67],[351.21],[374.69],[379.4],[374.4],[341.77],[352.29],[367.15],[360.75],[362.42],[361.45],[359.93],[390.38],[365.24],[365.83],[352.47],[379.64],[362.83],[365.65],[407.89],[368.63],[379.16],[331.2],[400.85],[372.64],[352.06],[372.12],[324.79],[354.14],[328.44],[357.83],[335.72],[339.41],[293.05],[311.11],[333.25],[316.7],[330.22],[318.68],[321.84],[333.6],[348.67],[325.38],[327.1],[335.8],[325.87],[330.64],[316.61],[331.83],[342.36],[321.99],[335.14],[327.4],[310.04],[326.42],[320.02],[320.69],[339.35],[317.18],[323.25],[328.69],[335.55],[340.58],[371.98],[183.61]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.3401404594402,344.3361186532914,359.67598761445487,344.51293511180535,348.1613905883596,350.37678549314825,347.11577640654053,337.3956814980433,340.35045912052624,355.50587495584995,340.51199737484575,344.1113630045359,346.2942026270085,343.06444703421306,333.451222536636,336.36479958777954,351.3357622972451,336.5110596378864,340.061335420721,342.2116197608927,339.013117661886,329.5067635752034,332.37914005499556,347.16564963863055,332.5101219009355,336.01130783691315,338.12903689475894,334.9617882895592,325.5623046138211,328.39348052219265
RPSDR90,[261.97],[262.93],[298.87],[327.71],[292.85],[284.57],[266.62],[334.33],[323.84],[320.74],[351.36],[296.98],[292.99],[310.88],[302.51],[276.35],[306.74],[324.26],[345.12],[320.58],[330.95],[320.31],[303.67],[322.7],[312.33],[302.66],[310.82],[318.42],[305.73],[310.2],[320.24],[314.37],[328.08],[330.21],[308.03],[324.93],[319.55],[308.19],[294.8],[309.18],[323.85],[304.39],[308.02],[325.71],[297.02],[310.08],[332.77],[310.32],[318.28],[335.49],[374.39],[363.49],[358.17],[344.9],[350.88],[374.3],[378.83],[368.69],[365.43],[354.24],[342.14],[365.97],[350.95],[376.38],[408.69],[390.67],[351.37],[332.17],[320.46],[350.37],[349.04],[350.45],[347.28],[340.25],[346.94],[354.29],[346.98],[333.6],[335.22],[331.97],[334.44],[324.6],[319.43],[314.8],[301.57],[316.58],[335.91],[331.59],[322.21],[323.64],[350.97],[339.27],[348.49],[320.86],[348.99],[328.1],[334.84],[340.25],[316.08],[341.29],[344.62],[357.53],[307.16],[315.87],[326.77],[318.81],[313.84],[334.31],[345.01],[313.74],[306.38],[308.07],[332.24],[335.23],[327.86],[347.76],[337.26],[341.03],[340.06],[345.67],[339.97],[349.38],[339.03],[329.34],[332.08],[349.1],[341.74],[345.92],[299.49],[325.47],[341.5],[352.84],[335.62],[336.98],[364.45],[211.96]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.78879770275927,330.9814074721826,332.0557650112821,321.2270161864211,320.86115215411786,323.7987559855336,323.10815389058786,328.4383038450802,327.634238200185,328.6928725573964,317.9690782762475,317.6022030686874,320.5051910951107,319.81683096327976,325.08780998741764,324.28706892818684,325.3299801035109,314.71114036607435,314.34325398327854,317.2116262047027,316.52550803597177,321.73731612974876,320.93989965618954,321.9670876496579,311.4532024559256,311.0843048978633,313.91806131428314,313.23418510866384,318.38682227209216,317.59273038418445
